ExternalId	Name	TypeOne	TypeTwo	X	Y	Geometry	Poly15
1079	Schneider	pharmacy	pharmacy	21.2646006	48.7180704	POINT (21.26460057683358 48.71807044698637)	POLYGON ((21.252754170649844 48.71368011606018, 21.252746717752938 48.71367972153149, 21.2527375153806 48.713679833298485, 21.252728314485953 48.71367967709092, 21.252720857436557 48.71368003561485, 21.252713381991203 48.71368012640588, 21.252704240484718
1080	Dr. Max	pharmacy	pharmacy	21.2162063	48.7144851	POINT (21.216206276701083 48.71448514696744)	POLYGON ((21.20631799008369 48.70950404511296, 21.206311781633037 48.70950182411842, 21.20630577311735 48.70949937408441, 21.206212973368856 48.709465574214, 21.206176732327183 48.70945416504171, 21.206138711206886 48.709445663928356, 21.20604801156604 48
1081	Dr. Max	pharmacy	pharmacy	21.2562244	48.7176774	POINT (21.256224376810575 48.7176774469835)	POLYGON ((21.246046261839435 48.71301772918022, 21.2460334312981 48.713023932623386, 21.24603284801431 48.713024277467234, 21.24603221859173 48.7130245847352, 21.24602041746374 48.71303162654567, 21.24600856751669 48.71303863236162, 21.246008038117537 48.
1082	Park Ani?ka	pharmacy	pharmacy	21.2561961	48.7410156	POINT (21.25619607680392 48.741015647018386)	POLYGON ((21.243911620169488 48.73555666682746, 21.24390947538398 48.73555662052362, 21.243907344426024 48.73555645315348, 21.24389281087075 48.7355562607514, 21.243878282141555 48.73555594708696, 21.24387614082242 48.7355560400632, 21.243873995324527 48.
1083	PLUS lekáre?	pharmacy	pharmacy	21.2995547	48.6764101	POINT (21.29955467694165 48.67641014693365)	POLYGON ((21.295281305315388 48.671621384882854, 21.295277372180482 48.67162150193576, 21.295072073086505 48.671628401905224, 21.29504102306144 48.67163039601284, 21.295010380528716 48.6716342695261, 21.294980404257355 48.6716399897342, 21.29495134739013 
1084	Betula	pharmacy	pharmacy	21.2418216	48.7289259	POINT (21.241821576767663 48.72892594699624)	POLYGON ((21.23318888334258 48.72155429910153, 21.233183075086057 48.721555770171875, 21.23317371680511 48.721558866970454, 21.233164193570463 48.72156173518384, 21.233158812965474 48.721563798876986, 21.233153250598843 48.72156563954773, 21.2331443961350
1085	Jasmín	pharmacy	pharmacy	21.2581425	48.7236374	POINT (21.258142476814193 48.72363744699292)	POLYGON ((21.24610575436984 48.719306354321965, 21.24607247777076 48.71930494099434, 21.246039152047 48.71930569266172, 21.246006098139254 48.71930860208528, 21.24597363437061 48.71931364124606, 21.245942073381123 48.71932076161476, 21.245911719116975 48.
1086	Vaša Lekáre?	pharmacy	pharmacy	21.2519595	48.7273827	POINT (21.251959476796067 48.72738274699675)	POLYGON ((21.241261595605863 48.724659258515345, 21.240952199552385 48.72509117016323, 21.240503011936354 48.72571365488675, 21.240402222096755 48.725851828538644, 21.240395986600227 48.7258612751106, 21.240373067094108 48.72587099381796, 21.2403466833302
1087	Sever	pharmacy	pharmacy	21.2516469	48.73268	POINT (21.25164687679372 48.73268004700465)	POLYGON ((21.240091404048663 48.72701840057238, 21.2400592838821 48.72702433743963, 21.24002819795466 48.72703232858641, 21.239998445637674 48.72704229705452, 21.2399703134597 48.72705414684328, 21.239944072347193 48.727067763834036, 21.239919975015397 48
1088	PLUS LEKÁRE?	pharmacy	pharmacy	21.1725687	48.6424546	POINT (21.172568676601127 48.64245464684712)	POLYGON ((21.167238040041415 48.63624044362082, 21.167223763201402 48.63624199049894, 21.167209457524546 48.63624341554975, 21.167207340507122 48.63624376987538, 21.167205185635726 48.63624400335255, 21.167191206303638 48.63624647025896, 21.16717718025677
1089	PLUS lekáre?	pharmacy	pharmacy	21.2101556	48.7163797	POINT (21.210155576683857 48.716379746968634)	POLYGON ((21.20606097451701 48.709477999591606, 21.20602902648261 48.70948430550435, 21.20599816620667 48.709492653484205, 21.205968690887495 48.709502963136615, 21.205940884386134 48.70951513517509, 21.20591501449272 48.70952905237755, 21.20589133034761 
1090	Cassia	pharmacy	pharmacy	21.2527058	48.7228688	POINT (21.2527057767994 48.72286884699024)	POLYGON ((21.24177119703777 48.71762014528115, 21.24176566954801 48.71761744019374, 21.241757251304907 48.71761411151247, 21.241749043395053 48.71761056027207, 21.24174294820855 48.717608455882306, 21.241737046638928 48.71760612232412, 21.241728175864967 
1091	Slne?nica	pharmacy	pharmacy	21.2517013	48.732791	POINT (21.251701276793835 48.732791047004774)	POLYGON ((21.2399703134597 48.72705414684328, 21.239944072347193 48.727067763834036, 21.239919975015397 48.72708301688902, 21.23989825353462 48.72709975911437, 21.239879117095228 48.727117829274775, 21.23986274999306 48.727137053345935, 21.23984930985445 
1092	Vaša Lekáre?	pharmacy	pharmacy	21.2938562	48.726348	POINT (21.293856176911973 48.726348047006944)	POLYGON ((21.284736885470622 48.727035993933235, 21.284707103675217 48.72704315664359, 21.28467845979138 48.72705212344894, 21.28459856001555 48.72708022334014, 21.284573714339377 48.72708987646366, 21.28455019394248 48.72710088728311, 21.284528167900802 
1093	Lekáre? pri Aréne	pharmacy	pharmacy	21.2496324	48.7158696	POINT (21.249632376792892 48.715869646978845)	POLYGON ((21.240008069778757 48.710959997803066, 21.239975591837638 48.710964981587864, 21.239944008417744 48.71097204811801, 21.239913623681286 48.71098112933986, 21.239884730247088 48.71099213779736, 21.239857606372574 48.71100496747414, 21.239832513274
1094	Dr. Max	pharmacy	pharmacy	21.2312769	48.716091	POINT (21.231276876742196 48.716091046974086)	POLYGON ((21.22332149162691 48.711601311687296, 21.223311404787644 48.71160092408078, 21.223304834318768 48.71160109886217, 21.22329825976921 48.71160101486057, 21.223288187349212 48.71160154168742, 21.22327809167211 48.71160181024088, 21.22327157872813 4
1095	Benu	pharmacy	pharmacy	21.2317663	48.7184115	POINT (21.23176627674289 48.71841154697764)	POLYGON ((21.225100181182057 48.7118570175081, 21.225100178021098 48.71185701101187, 21.225100175836904 48.71185700434192, 21.22509506842942 48.7118465100654, 21.22508996198223 48.71183601557671, 21.225089957874335 48.711836009316755, 21.225089954712786 4
1096	Lekáre? Sandra	pharmacy	pharmacy	21.2455633	48.7086186	POINT (21.245563276783713 48.70861864696682)	POLYGON ((21.233950610472963 48.70471019313131, 21.23395013789796 48.70471029951226, 21.23394965218026 48.70471037566663, 21.233934358954905 48.7047138514955, 21.233919050376745 48.70471729759273, 21.23391859583106 48.704717434119765, 21.233918123729794 4
1097	PLUS lekáre?	pharmacy	pharmacy	21.2682352	48.7163283	POINT (21.268235176844083 48.71632834698481)	POLYGON ((21.257235474786725 48.712579319571354, 21.257232980758292 48.71257939044053, 21.257230486486893 48.7125793234209, 21.2572163308869 48.71257986355426, 21.257202164828925 48.71258026608745, 21.25719969330637 48.71258049838998, 21.257197201118974 4
1098	Vaša Lekáre?	pharmacy	pharmacy	21.1729296	48.6362387	POINT (21.172929576603874 48.63623874683792)	POLYGON ((21.166060274377525 48.63064953308885, 21.165997774115507 48.630719532932865, 21.16597992052352 48.63074242927003, 21.165953952014206 48.63078100569103, 21.165898045451097 48.630811344578895, 21.16578524509251 48.63079721871168, 21.16575227294310
1099	Vaša Lekáre?	pharmacy	pharmacy	21.2577371	48.7066722	POINT (21.25773707681784 48.706672246967365)	POLYGON ((21.24873974430688 48.701650515198146, 21.248706404728246 48.70164941467405, 21.24867306294822 48.701650485579734, 21.248640040978835 48.701653717572526, 21.248607657743527 48.701659079438066, 21.248576225997116 48.701666519391914, 21.24854604930
1100	Vaša Lekáre?	pharmacy	pharmacy	21.2599982	48.7078687	POINT (21.259998176823732 48.70786874696986)	POLYGON ((21.2499294084921 48.70350158238058, 21.24989808164285 48.70349404059702, 21.24986578881533 48.703488567507875, 21.249832841003393 48.70348521582132, 21.24979955550841 48.70348401781552, 21.249766252883685 48.70348498502773, 21.24973325384746 48.
1101	Vaša Lekáre?	pharmacy	pharmacy	21.2235872	48.7086387	POINT (21.223587176723083 48.708638746960716)	POLYGON ((21.21899072772145 48.70230759093914, 21.218957666606176 48.70230808640656, 21.218913266801522 48.702310186397256, 21.21888723460309 48.70231208766617, 21.218861501092793 48.70231531086732, 21.2188299012221 48.702320110846784, 21.218800747013372 
1102	Vaša Lekáre?	pharmacy	pharmacy	21.230948	48.7137518	POINT (21.230947976741945 48.71375184697051)	POLYGON ((21.224346812872447 48.7089356511367, 21.224346338419796 48.708934241873315, 21.224341815373833 48.70892512979044, 21.224337469369893 48.70891598004677, 21.22433661429745 48.708914651749986, 21.224335933415002 48.70891328005014, 21.22433008263386
1103	Vaša Lekáre?	pharmacy	pharmacy	21.2378842	48.7226105	POINT (21.237884176758584 48.72261054698563)	POLYGON ((21.229034271521176 48.717215161950996, 21.229017172624093 48.717196219997284, 21.228997350268042 48.717178478269766, 21.2289749953544 48.71716210762969, 21.22895032317364 48.717147265733864, 21.228923571331908 48.71713409551649, 21.2288949974628
1104	Vaša Lekáre?	pharmacy	pharmacy	21.2600477	48.7282556	POINT (21.260047676818143 48.72825564700039)	POLYGON ((21.24757974741274 48.72527139450788, 21.247554057434847 48.725257325776965, 21.247526406884827 48.72524499074432, 21.24749706205099 48.72523450820181, 21.2474663055378 48.725225979100806, 21.247434433544292 48.72521948558024, 21.247401753011676 
1105	Vaša Lekáre?	pharmacy	pharmacy	21.2364147	48.714579	POINT (21.236414676756795 48.71457904697326)	POLYGON ((21.22683499400461 48.710039768234466, 21.226831602522815 48.710060999473455, 21.22682042639883 48.710075330506896, 21.22680814069473 48.710095772247136, 21.226798932495388 48.71011691075588, 21.226790232344957 48.7101413107315, 21.22678417679094
1106	Dr. Max	pharmacy	pharmacy	21.2844286	48.6897034	POINT (21.284428576896214 48.689703446949345)	POLYGON ((21.27827086690702 48.68476152252494, 21.278292547558305 48.684779169824424, 21.27831681046088 48.68479527612575, 21.278343407220365 48.68480967653721, 21.278372065548254 48.68482222363131, 21.278432690063873 48.68484593830586, 21.278438203834273
1107	Miliana	pharmacy	pharmacy	21.24096170553216	48.72062525	POINT (21.24096168229979 48.720625296983584)	POLYGON ((21.229524988839405 48.71669254246665, 21.22951478778714 48.716713548442506, 21.229513948653462 48.71671611890592, 21.229496708474432 48.71672161297178, 21.229468230043004 48.716733088780636, 21.229441588586337 48.716746356426505, 21.229417040675
1108	Dr. Max	pharmacy	pharmacy	21.23761573419356	48.69563075000001	POINT (21.23761571095899 48.69563079694521)	POLYGON ((21.229018285125335 48.697115355804414, 21.22888508547081 48.69716565561295, 21.228870880080812 48.69717132874108, 21.228743080364108 48.697225228541946, 21.22872670865894 48.697232585769775, 21.22837910925466 48.69739878517962, 21.22820450603944
1109	Apotheka	pharmacy	pharmacy	21.26754464007651	48.72292635	POINT (21.267544616916837 48.72292639699441)	POLYGON ((21.256213974775527 48.719440043098075, 21.25613877402435 48.71957714289376, 21.25613481874345 48.71958477850743, 21.256087406066605 48.71968196148414, 21.25423335605476 48.71927419361627, 21.254222545747925 48.71927219992158, 21.254211837767148 
1110	Benu	pharmacy	pharmacy	21.250489058695656	48.6961649	POINT (21.250489035496454 48.69616494694962)	POLYGON ((21.242071098759958 48.69162947688217, 21.24207136988629 48.691625917865636, 21.24207199759195 48.69162237863998, 21.24207220879823 48.69161490564698, 21.24207277746823 48.69160744083392, 21.2420725203732 48.691603881361, 21.242072621070452 48.69
1111	Dr. Max	pharmacy	pharmacy	21.262460314884763	48.7177549	POINT (21.26246029171251 48.717754946985345)	POLYGON ((21.250772593556807 48.71469646870402, 21.250741453790653 48.714686576423084, 21.25070895713234 48.714678827563205, 21.250675439471056 48.7146733022174, 21.250641247248737 48.71467005749608, 21.25060673387942 48.71466912693714, 21.250572256096376
1112	Benu	pharmacy	pharmacy	21.25658597947129	48.7256624	POINT (21.25658595628061 48.7256624469955)	POLYGON ((21.246221609783245 48.72027314543118, 21.24619038555245 48.720265401219905, 21.2461581644882 48.720259719341186, 21.24612525689325 48.72025615451397, 21.24609197968172 48.720254741069, 21.246058653327104 48.72025549261834, 21.246025598776175 48.
3180	PLUS Lekáre?	pharmacy	pharmacy	21.31903198004941	48.67138661110262	POINT (21.31903195704618 48.671386658034145)	POLYGON ((21.313579772787183 48.66945267644441, 21.313546461513706 48.669452504629135, 21.31351328521505 48.669454496232504, 21.313480563392936 48.66945863207457, 21.31344861117244 48.669464872325314, 21.31341773626735 48.669473156888614, 21.3133882360168
2428	Milk-Agro	convenience	convenience	21.2473096	48.7127026	POINT (21.247309576787377 48.71270264697344)	POLYGON ((21.236135455385988 48.70910590304906, 21.236119667366403 48.70912766860466, 21.23610886727822 48.70914486857585, 21.23609878151939 48.709163119449926, 21.236091114790767 48.70918187855302, 21.23604798554662 48.70930896760435, 21.236014348310547 
2429	Potraviny MiniMix	convenience	convenience	21.2561528	48.7361223	POINT (21.25615277680518 48.73612234701107)	POLYGON ((21.245845125410714 48.73110725631645, 21.24582072726627 48.731122299975226, 21.24579867557811 48.73113885319139, 21.24577918271658 48.73115675654972, 21.245762436409947 48.731175837632385, 21.24574859793641 48.731195912679354, 21.245737800570843
2430	Diskont u hrocha	convenience	convenience	21.2616315	48.7177407	POINT (21.261631476825475 48.71774074698501)	POLYGON ((21.24922437167483 48.713880328797096, 21.24919105830341 48.71387942254038, 21.24915777111216 48.71388068145632, 21.249124830670695 48.71388409342106, 21.249092554209437 48.71388962557598, 21.249061252564626 48.713897224644015, 21.249031227184965
2431	Milk-Agro	convenience	convenience	21.2362086	48.71455	POINT (21.23620857675624 48.71455004697317)	POLYGON ((21.22683499400461 48.710039768234466, 21.226831602522815 48.710060999473455, 21.22682042639883 48.710075330506896, 21.22680814069473 48.710095772247136, 21.226798932495388 48.71011691075588, 21.226790232344957 48.7101413107315, 21.22678417679094
2432	Milk-Agro	convenience	convenience	21.2477044	48.7347503	POINT (21.247704376782252 48.73475034700662)	POLYGON ((21.239710082401317 48.7299275474592, 21.239707128650753 48.72992707075215, 21.2396936225992 48.729925801505864, 21.239680153005654 48.729924372733414, 21.2396771182475 48.7299242504888, 21.239674108089403 48.72992396760513, 21.239660479017044 48
2433	Milk-Agro	convenience	convenience	21.2505895	48.7363765	POINT (21.250589476789756 48.73637654700984)	POLYGON ((21.240413328118212 48.73076992933603, 21.2403901791159 48.73075404538015, 21.240364788121344 48.73073973892051, 21.24033739966303 48.73072714773481, 21.24030827750527 48.73071639308168, 21.240277702108152 48.73070757853314, 21.240245967926548 48
2434	Fresh	convenience	convenience	21.2439056	48.706713	POINT (21.243905576779675 48.70671304696354)	POLYGON ((21.233146788730473 48.70304249124657, 21.233147550763505 48.70304507835763, 21.233148018796644 48.70304769591028, 21.233150738789764 48.7030559017411, 21.233153167577974 48.703064147500086, 21.233154309054108 48.70306667271469, 21.23315516245387
2435	Milk-Agro	convenience	convenience	21.2491084	48.7184536	POINT (21.249108376790726 48.71845364698257)	POLYGON ((21.238728910142587 48.71348157606918, 21.23869935426909 48.71349178713703, 21.238671453121185 48.713503866138225, 21.23864547540049 48.71351769674663, 21.238621671285745 48.713533145767364, 21.238600270023507 48.71355006441925, 21.23858147772038
2436	Yopi Market	convenience	convenience	21.2325719	48.7054033	POINT (21.23257187674878 48.705403346958434)	POLYGON ((21.224028946069186 48.70161365705677, 21.224027379765417 48.701614371228864, 21.224025725648552 48.70161499262994, 21.224013657663114 48.70162062795854, 21.2240014951786 48.7016261735622, 21.22400004217116 48.7016269859157, 21.223998488035953 48
2437		convenience	convenience	21.2404525	48.7122118	POINT (21.240452476768606 48.71221184697087)	POLYGON ((21.22883498085992 48.70770809216054, 21.228814717361825 48.70772561243998, 21.22879714615306 48.707744362872724, 21.228782436455855 48.707764162883116, 21.228770729935245 48.70778482178742, 21.228762139334638 48.70780614062992, 21.22875674738989
2438	Milk-Agro	convenience	convenience	21.2545894	48.7266241	POINT (21.254589376803537 48.72662414699638)	POLYGON ((21.241744194187124 48.725210637527624, 21.241744331093685 48.72523270120993, 21.241744378655156 48.72523300779087, 21.241743997976496 48.72523322195894, 21.241720832293886 48.72524909367854, 21.24170012954886 48.72526639123099, 21.24168208912114
2439	Kalimero	convenience	convenience	21.24654	48.7256199	POINT (21.246539976781612 48.72561994699262)	POLYGON ((21.237730028979293 48.72384892449781, 21.237729404171894 48.723849109222776, 21.2377287558835 48.72384925426612, 21.23744751023906 48.723922536542496, 21.23730051616741 48.72395889409737, 21.237089839534182 48.72401037100346, 21.237064027706932 
2440	Diskont	convenience	convenience	21.2537905	48.7206265	POINT (21.253790476803026 48.72062654698718)	POLYGON ((21.242897079032108 48.71550898178648, 21.2428873754666 48.715513578920906, 21.24288380630782 48.71551564837988, 21.24288002641739 48.715517546933945, 21.24287127354326 48.715522915087696, 21.242862297633078 48.715528119469376, 21.24285905219042 
2441	Biopotraviny	convenience	convenience	21.2599949	48.7199509	POINT (21.259994876820336 48.7199509469879)	POLYGON ((21.24905782329805 48.716001079259776, 21.24905654508833 48.71600099012068, 21.249055284312906 48.716000824806095, 21.249039968293104 48.71599983409594, 21.249024664027093 48.715998766812106, 21.24902337876878 48.7159987610074, 21.249022099577566
2442		convenience	convenience	21.2133356	48.7104706	POINT (21.213335576694295 48.71047064696064)	POLYGON ((21.20643452918319 48.70607911077821, 21.206410116566236 48.706064085872, 21.206383596422878 48.70605071704136, 21.20635522415548 48.70603913303407, 21.206325273002573 48.70602944540921, 21.206294031407506 48.706021747462856, 21.206261800240714 4
2443		convenience	convenience	21.2475697	48.7130401	POINT (21.247569676788 48.71304014697406)	POLYGON ((21.23660177422279 48.70918848938153, 21.236597027464022 48.70918602785911, 21.236592523035835 48.70918337436596, 21.236583913693035 48.70917922746053, 21.236575532081016 48.709174881012416, 21.236570443622988 48.70917273926149, 21.23656556789729
2444		convenience	convenience	21.2099764	48.7144749	POINT (21.209976376683898 48.714474946965694)	POLYGON ((21.206717508277872 48.70786023528632, 21.20671988769434 48.70785735008641, 21.206724463676704 48.70785021573285, 21.20672935267491 48.70784317291646, 21.206730973754972 48.707840065952226, 21.20673291441715 48.70783704028952, 21.206736411771228 
2445	Milk-Agro	convenience	convenience	21.2112061	48.7158707	POINT (21.21120607668689 48.71587074696809)	POLYGON ((21.2051712167053 48.7088151307762, 21.205142831010118 48.70880355953167, 21.20511286828948 48.70879388537748, 21.205081617098124 48.70878620147993, 21.20504937839889 48.708780581838276, 21.205016462664357 48.708777080571984, 21.20498318688702 48
2446	Fresh	convenience	convenience	21.2629955	48.6793864	POINT (21.262995476840004 48.67938644692795)	POLYGON ((21.25879895211642 48.67646533827042, 21.258765633944343 48.6764636863043, 21.258732231926913 48.67646421119497, 21.258566932653473 48.676472211159705, 21.25853488751571 48.6764747809728, 21.258525987553462 48.676475780968545, 21.258525362783306 
2447		convenience	convenience	21.2627652	48.6853169	POINT (21.2627651768377 48.68531694693677)	POLYGON ((21.255652602828594 48.67912247706164, 21.255624043134155 48.679133840888426, 21.255597302954342 48.67914700375432, 21.255572639810485 48.67916183889514, 21.25555029122174 48.67917820344166, 21.255530472417657 48.67919593979581, 21.25551337426539
2448		convenience	convenience	21.2750093	48.7430903	POINT (21.27500927685526 48.743090347026765)	POLYGON ((21.273713379323745 48.73647155026569, 21.27369456083873 48.73648976751308, 21.27367853245797 48.73650911711617, 21.273665448545813 48.736529412728856, 21.273655435110435 48.736550458894264, 21.27364858859019 48.73657205292717, 21.273644974924718
2449		convenience	convenience	21.2866503	48.7359078	POINT (21.286650276889407 48.73590784701922)	POLYGON ((21.278914982091006 48.73155408764577, 21.27890272872612 48.731574608544, 21.278893574921586 48.73159582514131, 21.278887608837184 48.731617533111084, 21.278884887933533 48.73163952339417, 21.278885438418644 48.7316615842123, 21.27888925499529 48
2450	Milk-Agro	convenience	convenience	21.2814781	48.7316203	POINT (21.281478076876336 48.73162034701134)	POLYGON ((21.278864936297374 48.72560972674647, 21.27883475193319 48.72561758046158, 21.278805836749946 48.72562730224686, 21.278778454151485 48.725638803541656, 21.27875285358104 48.725651979574714, 21.278729268248924 48.72566671031878, 21.27870791300818
2451	Kométa	convenience	convenience	21.2863762	48.7342558	POINT (21.286376176889117 48.73425584701663)	POLYGON ((21.27899238046425 48.731463988529725, 21.278971952727126 48.7314811167489, 21.278954130719406 48.731499474095166, 21.27893908226225 48.731518887709306, 21.278914982091006 48.73155408764577, 21.27890272872612 48.731574608544, 21.278893574921586 4
2452		convenience	convenience	21.2869198	48.7363554	POINT (21.28691977689003 48.73635544701991)	POLYGON ((21.278086212721902 48.736724400438156, 21.278053487280204 48.73672867202394, 21.278021552395895 48.73673504474556, 21.277990715615825 48.73674345723088, 21.277961273912013 48.736753828464074, 21.277933510821786 48.7367660585657, 21.2779076937172
2453	Milk-Agro	convenience	convenience	21.2888224	48.7349114	POINT (21.288822376895677 48.73491144701832)	POLYGON ((21.280840738288646 48.729860152596174, 21.280822321949778 48.729837524161624, 21.28080012240593 48.72981643390916, 21.280704022242023 48.72973543412807, 21.280682167823127 48.729718767166055, 21.28065794921389 48.729703597557844, 21.280631599652
2454	Potraviny RION	convenience	convenience	21.2426252	48.7478734	POINT (21.242625176764538 48.74787344702487)	POLYGON ((21.238778480316086 48.74015449284025, 21.238775375057077 48.740154928896175, 21.238772227243135 48.74015520044153, 21.23875906538193 48.740157219180546, 21.238745848852325 48.74015907510847, 21.238742823166476 48.740159710375615, 21.238739730751
2455	Pele Mele	convenience	convenience	21.2631644	48.7145406	POINT (21.2631643768306 48.71454064698068)	POLYGON ((21.25294202676573 48.70969445859274, 21.25293051700566 48.709701680952776, 21.252929986464142 48.70970208630253, 21.252929401106694 48.709702457135094, 21.25291907367599 48.70971042400092, 21.252908688995184 48.709718358205905, 21.25290822104213
2456	Milk-Agro	convenience	convenience	21.2594269	48.7150917	POINT (21.25942687682013 48.715091746980434)	POLYGON ((21.248422862790427 48.71099758131936, 21.248420649557147 48.710989695019535, 21.248419503911727 48.71098707622235, 21.248418653713376 48.7109844085726, 21.24841852166602 48.710984132004725, 21.24841843011161 48.71098384835829, 21.24841474859157 
2457	Milk-Agro	convenience	convenience	21.243111	48.7127174	POINT (21.24311097677579 48.71271744697236)	POLYGON ((21.23160015842948 48.708063777174694, 21.23158533475091 48.70806592171978, 21.231583909298035 48.7080662274401, 21.2315824483089 48.708066447747804, 21.231568055399162 48.708069627662546, 21.23155362070336 48.70807272350296, 21.231552247391072 4
2458	Potraviny Džung?a	convenience	convenience	21.2695225	48.7356724	POINT (21.26952247684221 48.73567244701403)	POLYGON ((21.257341816862034 48.73128482863244, 21.257327327962535 48.731288473596294, 21.25732627332197 48.731288820624044, 21.257325175266764 48.73128910263354, 21.25731134433625 48.73129373298096, 21.257297465267754 48.73129829986183, 21.25729646712366
2459	Potraviny Ultra	convenience	convenience	21.2308737	48.7194134	POINT (21.23087367674015 48.719413446978955)	POLYGON ((21.223185590380613 48.71289493223933, 21.223171497908243 48.71291492834136, 21.22316043498664 48.71293574225885, 21.223152508161107 48.71295717354325, 21.223147793775077 48.71297901580017, 21.22314633723476 48.71300105867712, 21.22314635362145 4
2460		convenience	convenience	21.2836839	48.7324746	POINT (21.28368387688218 48.732474647013206)	POLYGON ((21.28039166993631 48.72643445929025, 21.280360959380925 48.726425856889776, 21.28032912223408 48.72641928739465, 21.2802964651014 48.726414814071916, 21.28026330248501 48.72641248000155, 21.280229953754883 48.72641230766167, 21.280196740073247 4
2461	Milk-Agro	convenience	convenience	21.2495922	48.7309296	POINT (21.24959217678854 48.73092964700146)	POLYGON ((21.239256141661482 48.725569484578564, 21.239222972302684 48.72556621082105, 21.239189476735852 48.72556511601564, 21.239177176790413 48.72556511601557, 21.23914420380049 48.72556617684588, 21.239111541964043 48.72556934932999, 21.23907949949871
2462	Diskont potraviny	convenience	convenience	21.2608221	48.7291395	POINT (21.26082207682003 48.729139547001864)	POLYGON ((21.24970064099376 48.72494487732858, 21.249700115986727 48.724944270419286, 21.249699677437015 48.72494363417682, 21.24969183457551 48.724934697087065, 21.24968407580585 48.72492572792595, 21.249683463413913 48.72492515798521, 21.249682932717292
2463	Fresh	convenience	convenience	21.2694809	48.6549303	POINT (21.269480876864723 48.65493034689307)	POLYGON ((21.264130822805164 48.653628988075276, 21.26408755192625 48.65382712700157, 21.26391972321834 48.65446131864863, 21.263919291690843 48.654463603536456, 21.26391859375139 48.65446585933512, 21.26391848054621 48.65446657782497, 21.263918268452947 
2464	Andrejka	convenience	convenience	21.2987625	48.6822377	POINT (21.298762476937846 48.68223774694214)	POLYGON ((21.288836999111755 48.67934380647551, 21.28881769123213 48.679325824666556, 21.28879581476885 48.67930918268031, 21.288771580404816 48.67929404078679, 21.28874522152995 48.67928054480942, 21.288716991993567 48.679268824720445, 21.288687163659645
2465		convenience	convenience	21.2824422	48.7413736	POINT (21.28244217687625 48.74137364702622)	POLYGON ((21.273899317701748 48.73575832649792, 21.273874520202355 48.73577308327964, 21.273852028779693 48.73578937674485, 21.273832060038856 48.73580704998003, 21.27381480629094 48.735825932783534, 21.27380043370096 48.73584584330497, 21.27378908068748 
2466	Milk-Agro	convenience	convenience	21.2957418	48.6799197	POINT (21.295741776930154 48.679919746937806)	POLYGON ((21.286252567092998 48.680805274730545, 21.286241012308558 48.68080165468536, 21.28622958553184 48.680797860649776, 21.28622595932895 48.680796938673936, 21.28622244815985 48.680795838644585, 21.286210413183404 48.68079298600579, 21.2861984798443
2467		convenience	convenience	21.3013817	48.6781589	POINT (21.301381676946207 48.67815894693678)	POLYGON ((21.292323240736014 48.67804870766933, 21.292292632787483 48.67803999140534, 21.292260882132275 48.67803330386146, 21.2922282945431 48.678028709441655, 21.29219518385235 48.678026252391966, 21.29216186892995 48.67802595637498, 21.29212867061257 4
2468	K-Market	convenience	convenience	21.2054549	48.7753514	POINT (21.205454876654155 48.77535144705549)	POLYGON ((21.19595588795764 48.77229805513394, 21.19589058773019 48.772365654974756, 21.19587264896159 48.77238662338446, 21.19581184859418 48.77246752322713, 21.195801813349757 48.77248216792119, 21.195748712907168 48.772567667779285, 21.19573821659191 4
2469	Milk-Agro	convenience	convenience	21.2562118	48.7098077	POINT (21.25621177681274 48.70980774697161)	POLYGON ((21.244787295071887 48.70588277498718, 21.244750291883324 48.70588318539934, 21.244713575743898 48.70588625758246, 21.244677582435457 48.70589195507297, 21.244651182537655 48.70589715505116, 21.244625331208358 48.705903005656914, 21.2446002738541
2470	Milk-Agro	convenience	convenience	21.207487	48.7074472	POINT (21.20748697667901 48.70744724695445)	POLYGON ((21.20128814002867 48.703227175193604, 21.201285041700956 48.7032187635174, 21.201282212730145 48.7032103103666, 21.20128109545629 48.703208049820134, 21.201280244321868 48.703205739066526, 21.201275915271317 48.703197568905395, 21.20127184813914
2471	Fresh	convenience	convenience	21.2057365	48.7081176	POINT (21.205736476673994 48.70811764695493)	POLYGON ((21.20129098558119 48.7032404481686, 21.20128942201777 48.703231852186384, 21.20128864487677 48.70322953003947, 21.20128814002867 48.703227175193604, 21.201285041700956 48.7032187635174, 21.201282212730145 48.7032103103666, 21.20128109545629 48.7
2472	Potraviny Kuriatko	convenience	convenience	21.2173045	48.7087287	POINT (21.217304476705728 48.708728746959096)	POLYGON ((21.209772910360382 48.70594372589795, 21.209770760823638 48.705941814283186, 21.209768839809076 48.705939798902634, 21.20976081338532 48.70593296787714, 21.209753007366707 48.70592602586497, 21.209750585084755 48.705924262903146, 21.209748374857
2473	CBA	convenience	convenience	21.2162569	48.7137104	POINT (21.21625687670143 48.71371044696631)	POLYGON ((21.204715799084923 48.70925206237278, 21.204708961589386 48.70925274701946, 21.204702075957933 48.709253170585725, 21.204692489565744 48.70925439638128, 21.204682835752553 48.70925536302704, 21.204676132578548 48.70925648791925, 21.2046693428336
