ExternalId;Geometry;X;Y;Street;OrientationNumber;Address;Type;District;DistrictTwo;LegalArea;HousingCount
17291;POINT (21.2225555 48.71158);21.2225555;48.71158;Plzeňská;7;Plzeňská 7;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17292;POINT (21.2205372 48.7089441);21.2205372;48.7089441;Plzeňská;2D;Plzeňská 2D;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17295;POINT (21.2262353 48.7085982);21.2262353;48.7085982;Brnenská;20;Brnenská 20;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17300;POINT (21.2248656 48.7126475);21.2248656;48.7126475;Hodonínska;7;Hodonínska 7;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17301;POINT (21.2248605 48.7127597);21.2248605;48.7127597;Hodonínska;5;Hodonínska 5;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17670;POINT (21.2684434 48.7562393);21.2684434;48.7562393;Berlínska;5;Berlínska 5;Bytový dom;Košice-Sídlisko Ťahanovce;Sídlisko Ťahanovce;Nové Ťahanovce;7.0
17689;POINT (21.2336106 48.7247336);21.2336106;48.7247336;Popradská;28A;Popradská 28A;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17153;POINT (21.2215516 48.7098671);21.2215516;48.7098671;Plzeňská;49;Plzeňská 49;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
18024;POINT (21.2330101 48.7299024);21.2330101;48.7299024;Detvianska;17;Detvianska 17;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18008;POINT (21.2699634 48.7532684);21.2699634;48.7532684;Budapeštianska;14;Budapeštianska 14;Bytový dom;Košice-Sídlisko Ťahanovce;Sídlisko Ťahanovce;Nové Ťahanovce;19.0
18011;POINT (21.2103195 48.7136222);21.2103195;48.7136222;Čordákova;7;Čordákova 7;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;3.0
18013;POINT (21.2078619 48.7143625);21.2078619;48.7143625;Čordákova;39;Čordákova 39;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;12.0
18015;POINT (21.23134 48.7312044);21.23134;48.7312044;Liptovská;5;Liptovská 5;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18017;POINT (21.2316878 48.7308211);21.2316878;48.7308211;Oravská;4;Oravská 4;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18018;POINT (21.2318496 48.7309353);21.2318496;48.7309353;Oravská;6;Oravská 6;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18019;POINT (21.2323095 48.7312522);21.2323095;48.7312522;Oravská;12;Oravská 12;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18021;POINT (21.2321459 48.7307928);21.2321459;48.7307928;Oravská;3;Oravská 3;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18023;POINT (21.2319872 48.7306807);21.2319872;48.7306807;Oravská;1;Oravská 1;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18026;POINT (21.2339247 48.7296278);21.2339247;48.7296278;Detvianska;9;Detvianska 9;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18003;POINT (21.2315099 48.7313228);21.2315099;48.7313228;Liptovská;7;Liptovská 7;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18028;POINT (21.234331 48.7294171);21.234331;48.7294171;Detvianska;5;Detvianska 5;Rodinný dom;Košice-Sever;Sever;Severné Mesto;2.0
18029;POINT (21.2345124 48.7293158);21.2345124;48.7293158;Detvianska;3;Detvianska 3;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18032;POINT (21.2347505 48.7291935);21.2347505;48.7291935;Detvianska;1;Detvianska 1;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18034;POINT (21.2358958 48.7283662);21.2358958;48.7283662;Stará spišská cesta;18D;Stará spišská cesta 18D;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18042;POINT (21.2076263 48.7131535);21.2076263;48.7131535;Klimkovičova;24;Klimkovičova 24;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;13.0
18043;POINT (21.207338 48.7134752);21.207338;48.7134752;Klimkovičova;28;Klimkovičova 28;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;6.0
18045;POINT (21.210457 48.7128719);21.210457;48.7128719;Klimkovičova;2;Klimkovičova 2;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;11.0
18046;POINT (21.2103096 48.7128501);21.2103096;48.7128501;Klimkovičova;4;Klimkovičova 4;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;11.0
18051;POINT (21.2372091 48.7296501);21.2372091;48.7296501;Sládkovičova;6;Sládkovičova 6;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18006;POINT (21.2698368 48.7534043);21.2698368;48.7534043;Budapeštianska;16;Budapeštianska 16;Bytový dom;Košice-Sídlisko Ťahanovce;Sídlisko Ťahanovce;Nové Ťahanovce;19.0
18002;POINT (21.2316491 48.7314386);21.2316491;48.7314386;Liptovská;9;Liptovská 9;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17690;POINT (21.2331726 48.7246428);21.2331726;48.7246428;Popradská;28B;Popradská 28B;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17968;POINT (21.2102082 48.7152443);21.2102082;48.7152443;Čordákova;26;Čordákova 26;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;11.0
17944;POINT (21.2324075 48.7293516);21.2324075;48.7293516;Nitrianska;10;Nitrianska 10;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17946;POINT (21.2321453 48.7300113);21.2321453;48.7300113;Nitrianska;3;Nitrianska 3;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17948;POINT (21.2319789 48.7302633);21.2319789;48.7302633;Stará spišská cesta;24;Stará spišská cesta 24;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17950;POINT (21.2297616 48.7316479);21.2297616;48.7316479;Trenčianska;2;Trenčianska 2;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17952;POINT (21.2309434 48.7312164);21.2309434;48.7312164;Liptovská;4;Liptovská 4;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17955;POINT (21.272225 48.7548447);21.272225;48.7548447;Varšavská;14;Varšavská 14;Bytový dom;Košice-Sídlisko Ťahanovce;Sídlisko Ťahanovce;Nové Ťahanovce;8.0
17956;POINT (21.272347 48.7547146);21.272347;48.7547146;Varšavská;13;Varšavská 13;Bytový dom;Košice-Sídlisko Ťahanovce;Sídlisko Ťahanovce;Nové Ťahanovce;8.0
17961;POINT (21.2074217 48.7165673);21.2074217;48.7165673;Janigova;9;Janigova 9;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;8.0
17964;POINT (21.207655 48.7166014);21.207655;48.7166014;Janigova;11;Janigova 11;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;8.0
17971;POINT (21.2304151 48.7315267);21.2304151;48.7315267;Trenčianska;3;Trenčianska 3;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18001;POINT (21.2323529 48.7317225);21.2323529;48.7317225;Palmová;12;Palmová 12;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17972;POINT (21.2310499 48.7313308);21.2310499;48.7313308;Liptovská;6;Liptovská 6;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17975;POINT (21.2312485 48.7314502);21.2312485;48.7314502;Liptovská;8;Liptovská 8;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17977;POINT (21.2315771 48.7319073);21.2315771;48.7319073;Liptovská;14;Liptovská 14;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17993;POINT (21.2318573 48.7319058);21.2318573;48.7319058;Liptovská;16;Liptovská 16;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17994;POINT (21.2319886 48.7320048);21.2319886;48.7320048;Liptovská;18;Liptovská 18;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17996;POINT (21.2315047 48.7322885);21.2315047;48.7322885;Trenčianska;17;Trenčianska 17;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17997;POINT (21.231655 48.7324011);21.231655;48.7324011;Trenčianska;19;Trenčianska 19;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17998;POINT (21.2323326 48.7322214);21.2323326;48.7322214;Palmová;22;Palmová 22;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18000;POINT (21.2322404 48.7324712);21.2322404;48.7324712;Palmová;18;Palmová 18;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18053;POINT (21.237146 48.7299435);21.237146;48.7299435;Sládkovičova;10;Sládkovičova 10;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18055;POINT (21.2371054 48.7301192);21.2371054;48.7301192;Sládkovičova;14;Sládkovičova 14;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18060;POINT (21.2370829 48.7302402);21.2370829;48.7302402;Sládkovičova;16;Sládkovičova 16;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18130;POINT (21.2355218 48.7304362);21.2355218;48.7304362;Olivová;13;Olivová 13;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18111;POINT (21.236725 48.7292629);21.236725;48.7292629;Stará spišská cesta;7;Stará spišská cesta 7;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18113;POINT (21.2362791 48.7295193);21.2362791;48.7295193;Fakľová;4;Fakľová 4;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18115;POINT (21.2361842 48.7299641);21.2361842;48.7299641;Fakľová;12;Fakľová 12;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18116;POINT (21.2103522 48.7135153);21.2103522;48.7135153;Čordákova;5;Čordákova 5;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;3.0
18117;POINT (21.2104047 48.7133621);21.2104047;48.7133621;Čordákova;3;Čordákova 3;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;18.0
18118;POINT (21.2104385 48.7132554);21.2104385;48.7132554;Čordákova;1;Čordákova 1;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;18.0
18124;POINT (21.2361318 48.7303163);21.2361318;48.7303163;Fakľová;16;Fakľová 16;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18126;POINT (21.2360245 48.7309842);21.2360245;48.7309842;Fakľová;24;Fakľová 24;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18128;POINT (21.235504 48.7305883);21.235504;48.7305883;Olivová;15;Olivová 15;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18132;POINT (21.23559 48.7301025);21.23559;48.7301025;Olivová;9;Olivová 9;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18061;POINT (21.2370514 48.7305212);21.2370514;48.7305212;Sládkovičova;20;Sládkovičova 20;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18135;POINT (21.2356746 48.7296689);21.2356746;48.7296689;Olivová;3;Olivová 3;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18138;POINT (21.2356946 48.7295016);21.2356946;48.7295016;Olivová;1A;Olivová 1A;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18141;POINT (21.2352672 48.7297801);21.2352672;48.7297801;Olivová;4;Olivová 4;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18142;POINT (21.2352517 48.7298767);21.2352517;48.7298767;Olivová;6;Olivová 6;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18144;POINT (21.2352096 48.7300666);21.2352096;48.7300666;Olivová;8;Olivová 8;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18146;POINT (21.2351583 48.730364);21.2351583;48.730364;Olivová;12;Olivová 12;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18147;POINT (21.2349663 48.7305171);21.2349663;48.7305171;Olivová;14;Olivová 14;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18148;POINT (21.2351244 48.7306924);21.2351244;48.7306924;Olivová;16;Olivová 16;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18149;POINT (21.2351006 48.7308325);21.2351006;48.7308325;Olivová;18;Olivová 18;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18110;POINT (21.2366734 48.7294315);21.2366734;48.7294315;Fakľová;1;Fakľová 1;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18107;POINT (21.236649 48.7295877);21.236649;48.7295877;Fakľová;3;Fakľová 3;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18106;POINT (21.2366206 48.7297366);21.2366206;48.7297366;Fakľová;5;Fakľová 5;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18104;POINT (21.2365252 48.7302083);21.2365252;48.7302083;Fakľová;11;Fakľová 11;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18063;POINT (21.2370435 48.7305722);21.2370435;48.7305722;Sládkovičova;22;Sládkovičova 22;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18064;POINT (21.2370135 48.7306973);21.2370135;48.7306973;Sládkovičova;24;Sládkovičova 24;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18069;POINT (21.2110886 48.7166008);21.2110886;48.7166008;Zombova;17;Zombova 17;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;16.0
18070;POINT (21.2111923 48.717004);21.2111923;48.717004;Zombova;23;Zombova 23;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;16.0
18071;POINT (21.2111548 48.7168554);21.2111548;48.7168554;Zombova;21;Zombova 21;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;16.0
18072;POINT (21.2111291 48.7167538);21.2111291;48.7167538;Zombova;19;Zombova 19;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;16.0
18073;POINT (21.2071781 48.7165318);21.2071781;48.7165318;Janigova;7;Janigova 7;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;20.0
18075;POINT (21.2069432 48.7164975);21.2069432;48.7164975;Janigova;5;Janigova 5;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;20.0
18079;POINT (21.206469 48.7164283);21.206469;48.7164283;Janigova;1;Janigova 1;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;12.0
18080;POINT (21.2067054 48.7164628);21.2067054;48.7164628;Janigova;3;Janigova 3;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;12.0
18084;POINT (21.2369882 48.7308137);21.2369882;48.7308137;Sládkovičova;26;Sládkovičova 26;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18087;POINT (21.2084698 48.7167203);21.2084698;48.7167203;Janigova;19;Janigova 19;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;17.0
18088;POINT (21.2078583 48.716631);21.2078583;48.716631;Janigova;13;Janigova 13;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;17.0
18089;POINT (21.2082398 48.7166867);21.2082398;48.7166867;Janigova;17;Janigova 17;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;17.0
18090;POINT (21.2080821 48.7166637);21.2080821;48.7166637;Janigova;15;Janigova 15;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;17.0
18096;POINT (21.2121661 48.7131755);21.2121661;48.7131755;Bauerova;36;Bauerova 36;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;13.0
18097;POINT (21.2121333 48.71328);21.2121333;48.71328;Bauerova;34;Bauerova 34;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;13.0
18100;POINT (21.2365225 48.731021);21.2365225;48.731021;Rozálska;4;Rozálska 4;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
18102;POINT (21.2364788 48.7305214);21.2364788;48.7305214;Fakľová;15;Fakľová 15;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17943;POINT (21.2326179 48.7293356);21.2326179;48.7293356;Nitrianska;8;Nitrianska 8;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17941;POINT (21.2344738 48.7290234);21.2344738;48.7290234;Detvianska;4;Detvianska 4;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17938;POINT (21.2331823 48.7286921);21.2331823;48.7286921;Terchovská;1;Terchovská 1;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17783;POINT (21.2327749 48.7265137);21.2327749;48.7265137;Kostolná;9;Kostolná 9;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17767;POINT (21.2338121 48.7264707);21.2338121;48.7264707;Magdalénska;7;Magdalénska 7;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17769;POINT (21.2339842 48.7263299);21.2339842;48.7263299;Magdalénska;3;Magdalénska 3;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17770;POINT (21.2341723 48.726179);21.2341723;48.726179;Račí potok;19;Račí potok 19;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17773;POINT (21.2335732 48.7260962);21.2335732;48.7260962;Račí potok;23;Račí potok 23;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17774;POINT (21.2331805 48.7260636);21.2331805;48.7260636;Račí potok;27;Račí potok 27;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17777;POINT (21.2330478 48.7260588);21.2330478;48.7260588;Kostolná;1;Kostolná 1;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17778;POINT (21.2334866 48.7264893);21.2334866;48.7264893;Magdalénska;8;Magdalénska 8;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17779;POINT (21.2329322 48.7262604);21.2329322;48.7262604;Kostolná;5;Kostolná 5;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17782;POINT (21.2328087 48.7264453);21.2328087;48.7264453;Kostolná;7;Kostolná 7;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17785;POINT (21.233378 48.7267635);21.233378;48.7267635;Magdalénska;14;Magdalénska 14;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17803;POINT (21.2315505 48.7256172);21.2315505;48.7256172;Račí potok;37;Račí potok 37;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17786;POINT (21.233323 48.7268513);21.233323;48.7268513;Vencová;24;Vencová 24;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17788;POINT (21.2330744 48.7267857);21.2330744;48.7267857;Vencová;28;Vencová 28;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17792;POINT (21.2326651 48.7267077);21.2326651;48.7267077;Vencová;32;Vencová 32;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17793;POINT (21.2324005 48.7266358);21.2324005;48.7266358;Kostolná;14;Kostolná 14;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17795;POINT (21.2321054 48.7265876);21.2321054;48.7265876;Vencová;36;Vencová 36;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17796;POINT (21.2325356 48.7259565);21.2325356;48.7259565;Račí potok;29;Račí potok 29;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17797;POINT (21.2323295 48.7258866);21.2323295;48.7258866;Račí potok;31;Račí potok 31;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17799;POINT (21.2316956 48.7264398);21.2316956;48.7264398;Vencová;40;Vencová 40;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17800;POINT (21.2321406 48.7258215);21.2321406;48.7258215;Račí potok;33;Račí potok 33;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17766;POINT (21.2336928 48.7267948);21.2336928;48.7267948;Magdalénska;13;Magdalénska 13;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17764;POINT (21.2339472 48.7268832);21.2339472;48.7268832;Vencová;20;Vencová 20;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17763;POINT (21.2341647 48.7269027);21.2341647;48.7269027;Vencová;18;Vencová 18;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17762;POINT (21.2343954 48.7261698);21.2343954;48.7261698;Račí potok;17;Račí potok 17;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17692;POINT (21.2316484 48.7242831);21.2316484;48.7242831;Popradská;30;Popradská 30;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17702;POINT (21.2222816 48.710238);21.2222816;48.710238;Trnavská;74;Trnavská 74;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17707;POINT (21.2235824 48.7063566);21.2235824;48.7063566;Sliačska;10;Sliačska 10;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17714;POINT (21.2387499 48.7515337);21.2387499;48.7515337;Kavečianska cesta;42;Kavečianska cesta 42;Rodinný dom;Košice-Sever;Sever;Čermeľ;1.0
17717;POINT (21.2382703 48.7504894);21.2382703;48.7504894;Na stráni;5;Na stráni 5;Rodinný dom;Košice-Sever;Sever;Čermeľ;1.0
17724;POINT (21.2139113 48.7442693);21.2139113;48.7442693;Bankov;14;Bankov 14;Rodinný dom;Košice-Sever;Sever;Čermeľ;1.0
17726;POINT (21.2135271 48.7440061);21.2135271;48.7440061;Bankov;13;Bankov 13;Rodinný dom;Košice-Sever;Sever;Čermeľ;1.0
17731;POINT (21.1858476 48.7589266);21.1858476;48.7589266;Čermeľské údolie;7;Čermeľské údolie 7;Rodinný dom;Košice-Sever;Sever;Čermeľ;1.0
17734;POINT (21.2054587 48.7511433);21.2054587;48.7511433;Čermeľské údolie;4;Čermeľské údolie 4;Rodinný dom;Košice-Sever;Sever;Čermeľ;1.0
17738;POINT (21.2365342 48.7262999);21.2365342;48.7262999;Račí potok;1;Račí potok 1;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17740;POINT (21.2359128 48.7262099);21.2359128;48.7262099;Račí potok;5;Račí potok 5;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17741;POINT (21.2356732 48.7261978);21.2356732;48.7261978;Račí potok;7;Račí potok 7;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17743;POINT (21.2353947 48.7262051);21.2353947;48.7262051;Račí potok;9;Račí potok 9;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17746;POINT (21.2350979 48.7262075);21.2350979;48.7262075;Račí potok;11;Račí potok 11;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17752;POINT (21.2354429 48.7267898);21.2354429;48.7267898;Vencová;8;Vencová 8;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17753;POINT (21.2351368 48.7268774);21.2351368;48.7268774;Vencová;10;Vencová 10;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17755;POINT (21.2348658 48.7269017);21.2348658;48.7269017;Vencová;12;Vencová 12;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17757;POINT (21.2348693 48.7262063);21.2348693;48.7262063;Račí potok;13;Račí potok 13;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17759;POINT (21.2343735 48.7268993);21.2343735;48.7268993;Vencová;16;Vencová 16;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17802;POINT (21.2310366 48.7262098);21.2310366;48.7262098;Vencová;46;Vencová 46;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17804;POINT (21.2312477 48.725509);21.2312477;48.725509;Račí potok;39;Račí potok 39;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17937;POINT (21.2334584 48.7286951);21.2334584;48.7286951;Terchovská;1A;Terchovská 1A;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
17908;POINT (21.2321772 48.7286365);21.2321772;48.7286365;Krupinská;8;Krupinská 8;Bytový dom;Košice-Sever;Sever;Severné Mesto;38.0
